0.000000	18.094300	0.862600	81.043100	17.241740	1.283860	81.474400	
5.000000	18.094300	0.862600	81.043100	17.258330	1.285703	81.455967	
10.000000	18.094300	0.862600	81.043100	17.274920	1.287547	81.437533	
15.000000	18.094300	0.862600	81.043100	17.291510	1.289390	81.419100	
20.000000	18.094300	0.862600	81.043100	17.308100	1.291233	81.400667	
25.000000	18.094300	0.862600	81.043100	17.324690	1.293077	81.382233	
30.000000	18.094300	0.862600	81.043100	17.341280	1.294920	81.363800	
35.000000	18.094300	0.862600	81.043100	17.357870	1.296763	81.345367	
40.000000	18.094300	0.862600	81.043100	17.374460	1.298607	81.326933	
45.000000	18.094300	0.862600	81.043100	17.391050	1.300450	81.308500	
50.000000	18.094300	0.862600	81.043100	17.407640	1.302293	81.290067	
55.000000	18.094300	0.862600	81.043100	17.424230	1.304137	81.271633	
60.000000	18.094300	0.862600	81.043100	17.440820	1.305980	81.253200	
65.000000	18.094300	0.862600	81.043100	17.457410	1.307823	81.234767	
70.000000	18.094300	0.862600	81.043100	17.474000	1.309667	81.216333	
75.000000	18.094300	0.862600	81.043100	17.490590	1.311510	81.197900	
80.000000	18.094300	0.862600	81.043100	17.507180	1.313353	81.179467	
85.000000	18.094300	0.862600	81.043100	17.523770	1.315197	81.161033	
90.000000	18.094300	0.862600	81.043100	17.540360	1.317040	81.142600	
95.000000	18.094300	0.862600	81.043100	17.556950	1.318883	81.124167	
