0.000000	51.409575	17.467650	31.122775	53.424450	15.452775	31.122775	
5.000000	51.409575	17.467650	31.122775	53.228393	15.648832	31.122775	
10.000000	51.409575	17.467650	31.122775	53.032336	15.844889	31.122775	
15.000000	51.409575	17.467650	31.122775	52.836279	16.040946	31.122775	
20.000000	51.409575	17.467650	31.122775	52.640222	16.237003	31.122775	
25.000000	51.409575	17.467650	31.122775	52.444165	16.433060	31.122775	
30.000000	51.409575	17.467650	31.122775	52.248109	16.629116	31.122775	
35.000000	51.409575	17.467650	31.122775	52.052052	16.825173	31.122775	
40.000000	51.409575	17.467650	31.122775	51.855995	17.021230	31.122775	
45.000000	51.409575	17.467650	31.122775	51.659938	17.217287	31.122775	
50.000000	51.409575	17.467650	31.122775	51.463881	17.413344	31.122775	
55.000000	51.409575	17.467650	31.122775	51.267824	17.609401	31.122775	
60.000000	51.409575	17.467650	31.122775	51.071767	17.805458	31.122775	
65.000000	51.409575	17.467650	31.122775	50.875710	18.001515	31.122775	
70.000000	51.409575	17.467650	31.122775	50.679653	18.197572	31.122775	
75.000000	51.409575	17.467650	31.122775	50.483596	18.393629	31.122775	
80.000000	51.409575	17.467650	31.122775	50.287540	18.589685	31.122775	
85.000000	51.409575	17.467650	31.122775	50.091483	18.785742	31.122775	
90.000000	51.409575	17.467650	31.122775	49.895426	18.981799	31.122775	
95.000000	51.409575	17.467650	31.122775	49.699369	19.177856	31.122775	
