0.000000	18.094300	0.862600	81.043100	18.193800	0.763100	81.043100	
5.000000	18.094300	0.862600	81.043100	18.183893	0.773007	81.043100	
10.000000	18.094300	0.862600	81.043100	18.173986	0.782914	81.043100	
15.000000	18.094300	0.862600	81.043100	18.164079	0.792821	81.043100	
20.000000	18.094300	0.862600	81.043100	18.154172	0.802728	81.043100	
25.000000	18.094300	0.862600	81.043100	18.144265	0.812635	81.043100	
30.000000	18.094300	0.862600	81.043100	18.134359	0.822541	81.043100	
35.000000	18.094300	0.862600	81.043100	18.124452	0.832448	81.043100	
40.000000	18.094300	0.862600	81.043100	18.114545	0.842355	81.043100	
45.000000	18.094300	0.862600	81.043100	18.104638	0.852262	81.043100	
50.000000	18.094300	0.862600	81.043100	18.094731	0.862169	81.043100	
55.000000	18.094300	0.862600	81.043100	18.084824	0.872076	81.043100	
60.000000	18.094300	0.862600	81.043100	18.074917	0.881983	81.043100	
65.000000	18.094300	0.862600	81.043100	18.065010	0.891890	81.043100	
70.000000	18.094300	0.862600	81.043100	18.055103	0.901797	81.043100	
75.000000	18.094300	0.862600	81.043100	18.045196	0.911704	81.043100	
80.000000	18.094300	0.862600	81.043100	18.035290	0.921610	81.043100	
85.000000	18.094300	0.862600	81.043100	18.025383	0.931517	81.043100	
90.000000	18.094300	0.862600	81.043100	18.015476	0.941424	81.043100	
95.000000	18.094300	0.862600	81.043100	18.005569	0.951331	81.043100	
